Inspection Type,Registration ID,Firm Names,Inspection Year,Country,Global Network,Inspection Report Date,Inspection Report Section,Finding Count,Auditing Standard,Description In The Firm's Inspection Report
Triennially Inspected,5525,"Fruci & Associates II, PLLC",2024,United States,,25-Sep-2025,Part I.B,12,AS 3101,"In four of six audits reviewed  the firm's communication of a critical audit matter in the audit report included language that was inconsistent with information in the firm's audit documentation. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,5525,"Fruci & Associates II, PLLC",2024,United States,,25-Sep-2025,Part I.B,13,PCAOB Rule 3211,"In one of six audits  the firm did not file one or more reports on Form AP by the relevant deadline. In this instance  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,596,"CohnReznick LLP",2025,United States,,11-Sep-2025,Part I.B,1,AS 2201,"In one of four audits reviewed  the firm did not inform the audit committee that it had communicated to management  in writing  all control deficiencies identified during the audit. In this instance  the firm was non-compliant with AS 2201  An Audit of Internal Control Over Financial Reporting That Is Integrated with An Audit of Financial Statements."
Triennially Inspected,731,"Davidson & Company LLP",2024,Canada,,11-Sep-2025,Part I.B,1,AS 3101,"In one of three audits reviewed  the firm's audit report was not addressed to the board of directors. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,1,AS 1201,"In two of three audits reviewed  the engagement partner did not review the work of engagement team members to evaluate whether (1) the work was performed and documented  (2) the objectives of the procedures were achieved  and (3) the results of the work support the conclusions reached. In these instances  the firm was non-compliant with AS 1201  Supervision of the Audit Engagement."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,2,AS 1215,"In the third audit reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to determine the date work was completed and reviewed. In these instances  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,2,AS 1215,"In two of three audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to determine who performed the work and the date such work was completed. In these instances  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,3,AS 1220,"In the three audits reviewed  the firm did not obtain the required engagement quality review for the audit or for the reviews of the issuer's interim financial information for each of the quarters during the year under audit. In these instances  the firm was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,4,AS 1301,"In two of three audits reviewed  the firm did not make any of the required communications to the audit committee. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,5,AS 1301,"In one of three audits reviewed  the firm did not make certain required communications to the audit committee related to (1) the firm's evaluation of the issuer's ability to continue as a going concern; (2) the results of the audit; (3) corrected misstatements; (4) the critical accounting policies and practices and critical accounting estimates; and (5) the firm's evaluation of the quality of the issuer's financial reporting. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,6,AS 1301,"In one of three audits reviewed  the firm did not provide a copy of the management representation letter to the audit committee. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 2805  Management Representations."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,6,AS 2805,"In one of three audits reviewed  the firm did not provide a copy of the management representation letter to the audit committee. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 2805  Management Representations."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,7,AS 1305,"In two of three audits reviewed  the firm did not provide to the audit committee the required communications in writing of all material weaknesses identified during the audit. In these instances  the firm was non-compliant with AS 1305  Communications About Control Deficiencies in an Audit of Financial Statements."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,8,AS 2101,"In the three audits reviewed  the firm did not perform procedures to determine whether all individuals who participated in the audit were in compliance with independence requirements. In these instances  the firm was non-compliant with AS 2101  Audit Planning."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,9,AS 2110,"In the three audits reviewed  the firm did not (1) hold a discussion among the key engagement team members about the potential for material misstatement due to fraud and (2) inquire of the audit committee  management  the internal audit function  and/or others within the company about the risks of material misstatement  including fraud risks. In these instances  the firm was non-compliant with AS 2110  Identifying and Assessing Risks of Material Misstatement."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,10,AS 2110,"In one of three audits reviewed  the firm did not identify and assess the risks of material misstatement related to a significant account and disclosure. In this instance  the firm was non-compliant with AS 2110  Identifying and Assessing Risks of Material Misstatement."
Triennially Inspected,957,"Zhen Hui Certified Public Accountants",2024,Hong Kong,,11-Sep-2025,Part I.B,11,AS 2110,"In two of three audits reviewed  the firm did not (1) presume that there was a fraud risk involving improper revenue recognition and did not have an appropriate rationale for how this presumption was overcome and (2) identify a fraud risk related to the risk of management  override of controls. In these instances  the firm was non-compliant with AS 2110  Identifying and Assessing Risks of Material Misstatement."
